Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:21.852000,81.852,,0 days 00:00:24.278000,0 days 00:00:31.076000,MEDIUM,4.0,1.0,,,1.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:22.549000,82.549,,0 days 00:00:24.494000,0 days 00:00:30.987000,MEDIUM,4.0,1.0,,,2.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:23.319000,83.319,,0 days 00:00:24.897000,0 days 00:00:30.891000,MEDIUM,7.0,1.0,,,3.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:23.939000,83.939,,0 days 00:00:25.016000,0 days 00:00:31.133000,MEDIUM,1.0,1.0,,,4.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:24.695000,84.695,,0 days 00:00:25.117000,0 days 00:00:31.434000,MEDIUM,1.0,1.0,,,5.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:25.331000,85.331,,0 days 00:00:25.305000,0 days 00:00:31.593000,MEDIUM,5.0,1.0,,,6.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:25.741000,85.741,,0 days 00:00:25.474000,0 days 00:00:31.474000,HARD,1.0,1.0,,,7.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:26.330000,86.33,,0 days 00:00:25.593000,0 days 00:00:31.605000,HARD,1.0,1.0,,,8.0,False,1
HUL,27,Kick Sauber,1.0,0 days 00:01:27.961000,87.961,,0 days 00:00:26.200000,0 days 00:00:31.569000,MEDIUM,1.0,1.0,,,9.0,False,1
COL,43,Alpine,1.0,0 days 00:01:28.837000,88.837,,0 days 00:00:26.820000,0 days 00:00:32.331000,MEDIUM,6.0,1.0,,,10.0,False,1
HAD,6,Racing Bulls,1.0,0 days 00:01:29.263000,89.263,,0 days 00:00:26.200000,0 days 00:00:32.610000,MEDIUM,1.0,1.0,,,11.0,False,1
ALB,23,Williams,1.0,0 days 00:01:29.443000,89.443,,0 days 00:00:26.720000,0 days 00:00:32.806000,MEDIUM,5.0,1.0,,,12.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:29.938000,89.938,,0 days 00:00:26.477000,0 days 00:00:32.788000,MEDIUM,1.0,1.0,,,13.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:30.156000,90.156,,0 days 00:00:26.562000,0 days 00:00:32.713000,HARD,1.0,1.0,,,14.0,False,1
BOR,5,Kick Sauber,1.0,0 days 00:01:30.643000,90.643,,0 days 00:00:26.773000,0 days 00:00:32.442000,HARD,1.0,1.0,,,15.0,False,1
SAI,55,Williams,1.0,0 days 00:01:30.973000,90.973,,0 days 00:00:26.769000,0 days 00:00:32.971000,HARD,1.0,1.0,,,16.0,False,1
TSU,22,Red Bull Racing,1.0,0 days 00:01:31.334000,91.334,,0 days 00:00:26.598000,0 days 00:00:32.884000,HARD,1.0,1.0,,,17.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:31.602000,91.602,,0 days 00:00:26.575000,0 days 00:00:32.764000,HARD,2.0,1.0,,,18.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:33.298000,93.298,,0 days 00:00:25.378000,0 days 00:00:31.652000,HARD,2.0,1.0,0 days 00:58:12.190000,,19.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:34.327000,94.327,,0 days 00:00:25.475000,0 days 00:00:31.760000,HARD,1.0,1.0,0 days 00:58:13.190000,,20.0,False,1
RUS,63,Mercedes,2.0,0 days 00:01:16.437000,76.437,0 days 00:00:21.478000,0 days 00:00:24.203000,0 days 00:00:30.756000,MEDIUM,5.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:16.418000,76.418,0 days 00:00:21.742000,0 days 00:00:24.204000,0 days 00:00:30.472000,MEDIUM,5.0,1.0,,,2.0,True,1
ANT,12,Mercedes,2.0,0 days 00:01:16.584000,76.584,0 days 00:00:21.887000,0 days 00:00:24.289000,0 days 00:00:30.408000,MEDIUM,8.0,1.0,,,3.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:17.510000,77.51,0 days 00:00:22.049000,0 days 00:00:24.570000,0 days 00:00:30.891000,MEDIUM,2.0,1.0,,,4.0,True,1
HAM,44,Ferrari,2.0,0 days 00:01:17.320000,77.32,0 days 00:00:22.135000,0 days 00:00:24.335000,0 days 00:00:30.850000,MEDIUM,2.0,1.0,,,5.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:17.402000,77.402,0 days 00:00:21.918000,0 days 00:00:24.579000,0 days 00:00:30.905000,MEDIUM,6.0,1.0,,,6.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:17.686000,77.686,0 days 00:00:22.136000,0 days 00:00:24.607000,0 days 00:00:30.943000,HARD,2.0,1.0,,,7.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:17.784000,77.784,0 days 00:00:22.401000,0 days 00:00:24.527000,0 days 00:00:30.856000,HARD,2.0,1.0,,,8.0,True,1
HUL,27,Kick Sauber,2.0,0 days 00:01:17.872000,77.872,0 days 00:00:22.230000,0 days 00:00:24.535000,0 days 00:00:31.107000,MEDIUM,2.0,1.0,,,9.0,True,1
COL,43,Alpine,2.0,0 days 00:01:18.477000,78.477,0 days 00:00:22.294000,0 days 00:00:24.724000,0 days 00:00:31.459000,MEDIUM,7.0,1.0,,,10.0,True,1
HAD,6,Racing Bulls,2.0,0 days 00:01:18.419000,78.419,0 days 00:00:22.656000,0 days 00:00:24.604000,0 days 00:00:31.159000,MEDIUM,2.0,1.0,,,11.0,True,1
ALB,23,Williams,2.0,0 days 00:01:18.730000,78.73,0 days 00:00:22.801000,0 days 00:00:24.854000,0 days 00:00:31.075000,MEDIUM,6.0,1.0,,,12.0,True,1
BEA,87,Haas F1 Team,2.0,0 days 00:01:18.823000,78.823,0 days 00:00:22.755000,0 days 00:00:24.979000,0 days 00:00:31.089000,MEDIUM,2.0,1.0,,,13.0,True,1
OCO,31,Haas F1 Team,2.0,0 days 00:01:19.243000,79.243,0 days 00:00:22.950000,0 days 00:00:25.028000,0 days 00:00:31.265000,HARD,2.0,1.0,,,14.0,True,1
BOR,5,Kick Sauber,2.0,0 days 00:01:19.187000,79.187,0 days 00:00:22.856000,0 days 00:00:25.008000,0 days 00:00:31.323000,HARD,2.0,1.0,,,15.0,True,1
SAI,55,Williams,2.0,0 days 00:01:19.473000,79.473,0 days 00:00:22.980000,0 days 00:00:25.104000,0 days 00:00:31.389000,HARD,2.0,1.0,,,16.0,True,1
TSU,22,Red Bull Racing,2.0,0 days 00:01:20.040000,80.04,0 days 00:00:23.345000,0 days 00:00:25.010000,0 days 00:00:31.685000,HARD,2.0,1.0,,,17.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:20.175000,80.175,0 days 00:00:23.349000,0 days 00:00:25.353000,0 days 00:00:31.473000,HARD,3.0,1.0,,,18.0,True,1
LAW,30,Racing Bulls,2.0,0 days 00:01:19.524000,79.524,0 days 00:00:22.605000,0 days 00:00:25.431000,0 days 00:00:31.488000,HARD,3.0,1.0,,,19.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:19.336000,79.336,0 days 00:00:22.563000,0 days 00:00:25.352000,0 days 00:00:31.421000,HARD,2.0,1.0,,,20.0,True,1
