Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:24.238000,84.238,,0 days 00:00:37.420000,0 days 00:00:21.053000,MEDIUM,1.0,1.0,,,1.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:25.527000,85.527,,0 days 00:00:37.981000,0 days 00:00:21.254000,HARD,2.0,1.0,,,2.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:26.639000,86.639,,0 days 00:00:38.186000,0 days 00:00:21.587000,MEDIUM,1.0,1.0,,,3.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:27.390000,87.39,,0 days 00:00:38.450000,0 days 00:00:21.607000,HARD,1.0,1.0,,,4.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:28.585000,88.585,,0 days 00:00:38.830000,0 days 00:00:21.942000,MEDIUM,1.0,1.0,,,5.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:29.108000,89.108,,0 days 00:00:38.983000,0 days 00:00:21.868000,HARD,1.0,1.0,,,6.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:29.701000,89.701,,0 days 00:00:39.087000,0 days 00:00:21.849000,HARD,1.0,1.0,,,7.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:30.387000,90.387,,0 days 00:00:39.443000,0 days 00:00:21.744000,HARD,1.0,1.0,,,8.0,False,12
TSU,22,AlphaTauri,1.0,0 days 00:01:31.317000,91.317,,0 days 00:00:39.573000,0 days 00:00:21.994000,MEDIUM,1.0,1.0,,,9.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:32.034000,92.034,,0 days 00:00:39.590000,0 days 00:00:22.151000,MEDIUM,1.0,1.0,,,10.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:33.070000,93.07,,0 days 00:00:39.733000,0 days 00:00:22.494000,HARD,1.0,1.0,,,11.0,False,12
DEV,21,AlphaTauri,1.0,0 days 00:01:33.449000,93.449,,0 days 00:00:40.159000,0 days 00:00:22.267000,MEDIUM,1.0,1.0,,,12.0,False,12
ALB,23,Williams,1.0,0 days 00:01:34.616000,94.616,,0 days 00:00:41.843000,0 days 00:00:21.357000,MEDIUM,1.0,1.0,,,13.0,False,12
BOT,77,Alfa Romeo,1.0,0 days 00:01:36.914000,96.914,,0 days 00:00:43.240000,0 days 00:00:21.162000,HARD,1.0,1.0,,,14.0,False,12
SAR,2,Williams,1.0,0 days 00:01:37.689000,97.689,,0 days 00:00:44.183000,0 days 00:00:21.567000,MEDIUM,1.0,1.0,,,15.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:38.425000,98.425,,0 days 00:00:43.991000,0 days 00:00:21.570000,HARD,1.0,1.0,,,16.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:39.562000,99.562,,0 days 00:00:46.215000,0 days 00:00:21.708000,HARD,2.0,1.0,,,17.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:58.190000,118.19,,0 days 00:00:45.390000,0 days 00:00:39.598000,MEDIUM,1.0,1.0,,0 days 01:03:37.245000,18.0,False,12
ZHO,24,Alfa Romeo,1.0,0 days 00:01:58.785000,118.785,,0 days 00:00:44.973000,0 days 00:00:40.522000,SOFT,1.0,1.0,,0 days 01:03:36.589000,19.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:02:00.092000,120.092,,0 days 00:00:41.349000,0 days 00:00:46.475000,MEDIUM,1.0,1.0,,0 days 01:03:31.449000,20.0,False,12
VER,1,Red Bull Racing,2.0,0 days 00:01:19.367000,79.367,0 days 00:00:20.954000,0 days 00:00:37.366000,0 days 00:00:21.047000,MEDIUM,2.0,1.0,,,1.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:19.646000,79.646,0 days 00:00:20.871000,0 days 00:00:37.656000,0 days 00:00:21.119000,HARD,3.0,1.0,,,2.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:20.301000,80.301,0 days 00:00:21.245000,0 days 00:00:37.737000,0 days 00:00:21.319000,MEDIUM,2.0,1.0,,,3.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:20.593000,80.593,0 days 00:00:21.218000,0 days 00:00:37.827000,0 days 00:00:21.548000,HARD,2.0,1.0,,,4.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:20.527000,80.527,0 days 00:00:21.226000,0 days 00:00:37.769000,0 days 00:00:21.532000,MEDIUM,2.0,1.0,,,5.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:20.549000,80.549,0 days 00:00:21.352000,0 days 00:00:37.692000,0 days 00:00:21.505000,HARD,2.0,1.0,,,6.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:20.636000,80.636,0 days 00:00:21.350000,0 days 00:00:37.855000,0 days 00:00:21.431000,HARD,2.0,1.0,,,7.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:21.155000,81.155,0 days 00:00:21.784000,0 days 00:00:37.682000,0 days 00:00:21.689000,HARD,2.0,1.0,,,8.0,True,1
TSU,22,AlphaTauri,2.0,0 days 00:01:21.288000,81.288,0 days 00:00:21.766000,0 days 00:00:37.771000,0 days 00:00:21.751000,MEDIUM,2.0,1.0,,,9.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:21.610000,81.61,0 days 00:00:21.769000,0 days 00:00:38.014000,0 days 00:00:21.827000,MEDIUM,2.0,1.0,,,10.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:21.804000,81.804,0 days 00:00:21.564000,0 days 00:00:38.007000,0 days 00:00:22.233000,HARD,2.0,1.0,,,11.0,True,1
DEV,21,AlphaTauri,2.0,0 days 00:01:21.764000,81.764,0 days 00:00:21.649000,0 days 00:00:38.019000,0 days 00:00:22.096000,MEDIUM,2.0,1.0,,,12.0,True,1
ALB,23,Williams,2.0,0 days 00:01:20.977000,80.977,0 days 00:00:21.337000,0 days 00:00:37.926000,0 days 00:00:21.714000,MEDIUM,2.0,1.0,,,13.0,True,1
BOT,77,Alfa Romeo,2.0,0 days 00:01:20.021000,80.021,0 days 00:00:21.417000,0 days 00:00:37.271000,0 days 00:00:21.333000,HARD,2.0,1.0,,,14.0,True,1
SAR,2,Williams,2.0,0 days 00:01:19.658000,79.658,0 days 00:00:21.209000,0 days 00:00:37.307000,0 days 00:00:21.142000,MEDIUM,2.0,1.0,,,15.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:20.175000,80.175,0 days 00:00:20.988000,0 days 00:00:37.573000,0 days 00:00:21.614000,HARD,2.0,1.0,,,16.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:19.989000,79.989,0 days 00:00:21.136000,0 days 00:00:37.566000,0 days 00:00:21.287000,HARD,3.0,1.0,,,17.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:19.704000,79.704,0 days 00:00:22.935000,0 days 00:00:36.337000,0 days 00:00:20.432000,HARD,1.0,2.0,0 days 01:04:02.058000,,18.0,False,1
ZHO,24,Alfa Romeo,2.0,0 days 00:01:20.757000,80.757,0 days 00:00:23.917000,0 days 00:00:36.293000,0 days 00:00:20.547000,HARD,1.0,2.0,0 days 01:04:02.714000,,19.0,False,1
