Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:44.859000,104.859,,0 days 00:00:29.546000,0 days 00:00:44.594000,MEDIUM,4.0,1.0,,,1.0,False,1
VER,33,Red Bull Racing,1.0,0 days 00:01:46.339000,106.339,,0 days 00:00:29.563000,0 days 00:00:44.929000,MEDIUM,4.0,1.0,,,2.0,False,1
BOT,77,Mercedes,1.0,0 days 00:01:46.833000,106.833,,0 days 00:00:29.633000,0 days 00:00:44.857000,MEDIUM,4.0,1.0,,,3.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:48.257000,108.257,,0 days 00:00:30.032000,0 days 00:00:45.492000,MEDIUM,4.0,1.0,,,4.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:48.811000,108.811,,0 days 00:00:30.288000,0 days 00:00:45.283000,MEDIUM,4.0,1.0,,,5.0,False,1
GAS,10,AlphaTauri,1.0,0 days 00:01:50.025000,110.025,,0 days 00:00:30.255000,0 days 00:00:45.854000,MEDIUM,6.0,1.0,,,6.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:50.607000,110.607,,0 days 00:00:30.860000,0 days 00:00:45.442000,MEDIUM,4.0,1.0,,,7.0,False,1
ALO,14,Alpine,1.0,0 days 00:01:50.690000,110.69,,0 days 00:00:31.025000,0 days 00:00:45.411000,MEDIUM,4.0,1.0,,,8.0,False,1
RIC,3,McLaren,1.0,0 days 00:01:51.350000,111.35,,0 days 00:00:30.924000,0 days 00:00:45.795000,MEDIUM,6.0,1.0,,,9.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:51.536000,111.536,,0 days 00:00:31.056000,0 days 00:00:45.265000,MEDIUM,6.0,1.0,,,10.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:52.392000,112.392,,0 days 00:00:31.546000,0 days 00:00:45.947000,HARD,1.0,1.0,,,11.0,False,1
VET,5,Aston Martin,1.0,0 days 00:01:52.847000,112.847,,0 days 00:00:30.815000,0 days 00:00:46.297000,HARD,1.0,1.0,,,12.0,False,1
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:53.165000,113.165,,0 days 00:00:31.285000,0 days 00:00:46.279000,HARD,1.0,1.0,,,13.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:53.586000,113.586,,0 days 00:00:31.437000,0 days 00:00:46.107000,HARD,1.0,1.0,,,14.0,False,1
LAT,6,Williams,1.0,0 days 00:01:54.228000,114.228,,0 days 00:00:31.771000,0 days 00:00:46.360000,MEDIUM,1.0,1.0,,,15.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:55.002000,115.002,,0 days 00:00:31.928000,0 days 00:00:46.385000,HARD,1.0,1.0,,,16.0,False,1
RUS,63,Williams,1.0,0 days 00:01:55.420000,115.42,,0 days 00:00:31.724000,0 days 00:00:47.314000,MEDIUM,1.0,1.0,,,17.0,False,1
TSU,22,AlphaTauri,1.0,0 days 00:01:55.798000,115.798,,0 days 00:00:31.627000,0 days 00:00:46.377000,MEDIUM,1.0,1.0,0 days 00:33:32.588000,,18.0,False,1
MSC,47,Haas F1 Team,1.0,0 days 00:01:56.462000,116.462,,0 days 00:00:32.499000,0 days 00:00:47.286000,MEDIUM,1.0,1.0,,,19.0,False,1
MAZ,9,Haas F1 Team,1.0,0 days 00:01:57.026000,117.026,,0 days 00:00:32.840000,0 days 00:00:47.083000,HARD,1.0,1.0,,,20.0,False,1
HAM,44,Mercedes,2.0,0 days 00:01:39.625000,99.625,0 days 00:00:25.264000,0 days 00:00:29.807000,0 days 00:00:44.554000,MEDIUM,5.0,1.0,,,1.0,True,1
VER,33,Red Bull Racing,2.0,0 days 00:01:39.613000,99.613,0 days 00:00:25.323000,0 days 00:00:29.545000,0 days 00:00:44.745000,MEDIUM,5.0,1.0,,,2.0,True,1
BOT,77,Mercedes,2.0,0 days 00:01:40.188000,100.188,0 days 00:00:25.524000,0 days 00:00:29.628000,0 days 00:00:45.036000,MEDIUM,5.0,1.0,,,3.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:40.612000,100.612,0 days 00:00:25.559000,0 days 00:00:29.898000,0 days 00:00:45.155000,MEDIUM,5.0,1.0,,,4.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:41.546000,101.546,0 days 00:00:25.993000,0 days 00:00:30.255000,0 days 00:00:45.298000,MEDIUM,5.0,1.0,,,5.0,True,1
GAS,10,AlphaTauri,2.0,0 days 00:01:41.402000,101.402,0 days 00:00:25.740000,0 days 00:00:30.150000,0 days 00:00:45.512000,MEDIUM,7.0,1.0,,,6.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:41.749000,101.749,0 days 00:00:26.228000,0 days 00:00:30.208000,0 days 00:00:45.313000,MEDIUM,5.0,1.0,,,7.0,True,1
ALO,14,Alpine,2.0,0 days 00:01:42.370000,102.37,0 days 00:00:26.760000,0 days 00:00:30.192000,0 days 00:00:45.418000,MEDIUM,5.0,1.0,,,8.0,True,1
RIC,3,McLaren,2.0,0 days 00:01:42.492000,102.492,0 days 00:00:26.552000,0 days 00:00:30.489000,0 days 00:00:45.451000,MEDIUM,7.0,1.0,,,9.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:43.526000,103.526,0 days 00:00:27.316000,0 days 00:00:30.512000,0 days 00:00:45.698000,MEDIUM,7.0,1.0,,,10.0,True,1
VET,5,Aston Martin,2.0,0 days 00:01:42.974000,102.974,0 days 00:00:26.807000,0 days 00:00:30.286000,0 days 00:00:45.881000,HARD,2.0,1.0,,,11.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:43.919000,103.919,0 days 00:00:26.816000,0 days 00:00:30.940000,0 days 00:00:46.163000,HARD,2.0,1.0,,,12.0,True,1
GIO,99,Alfa Romeo Racing,2.0,0 days 00:01:43.587000,103.587,0 days 00:00:26.838000,0 days 00:00:30.589000,0 days 00:00:46.160000,HARD,2.0,1.0,,,13.0,True,1
RAI,7,Alfa Romeo Racing,2.0,0 days 00:01:43.743000,103.743,0 days 00:00:26.819000,0 days 00:00:30.486000,0 days 00:00:46.438000,HARD,2.0,1.0,,,14.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:43.047000,103.047,0 days 00:00:26.522000,0 days 00:00:30.531000,0 days 00:00:45.994000,HARD,2.0,1.0,,,15.0,True,1
LAT,6,Williams,2.0,0 days 00:01:44.439000,104.439,0 days 00:00:26.809000,0 days 00:00:30.570000,0 days 00:00:47.060000,MEDIUM,2.0,1.0,,,16.0,True,1
TSU,22,AlphaTauri,2.0,0 days 00:01:43.228000,103.228,0 days 00:00:26.497000,0 days 00:00:30.405000,0 days 00:00:46.326000,MEDIUM,2.0,1.0,,,17.0,True,1
RUS,63,Williams,2.0,0 days 00:01:44.277000,104.277,0 days 00:00:27.265000,0 days 00:00:30.781000,0 days 00:00:46.231000,MEDIUM,2.0,1.0,,,18.0,True,1
MSC,47,Haas F1 Team,2.0,0 days 00:01:44.178000,104.178,0 days 00:00:26.728000,0 days 00:00:31.143000,0 days 00:00:46.307000,MEDIUM,2.0,1.0,,,19.0,True,1
MAZ,9,Haas F1 Team,2.0,0 days 00:01:44.607000,104.607,0 days 00:00:26.707000,0 days 00:00:31.161000,0 days 00:00:46.739000,HARD,2.0,1.0,,,20.0,True,1
HAM,44,Mercedes,3.0,0 days 00:01:39.776000,99.776,0 days 00:00:25.599000,0 days 00:00:29.859000,0 days 00:00:44.318000,MEDIUM,6.0,1.0,,,1.0,False,1
VER,33,Red Bull Racing,3.0,0 days 00:01:39.571000,99.571,0 days 00:00:25.417000,0 days 00:00:29.755000,0 days 00:00:44.399000,MEDIUM,6.0,1.0,,,2.0,True,1
BOT,77,Mercedes,3.0,0 days 00:01:39.822000,99.822,0 days 00:00:25.637000,0 days 00:00:29.862000,0 days 00:00:44.323000,MEDIUM,6.0,1.0,,,3.0,True,1
PER,11,Red Bull Racing,3.0,0 days 00:01:40.549000,100.549,0 days 00:00:25.774000,0 days 00:00:30.160000,0 days 00:00:44.615000,MEDIUM,6.0,1.0,,,4.0,True,1
SAI,55,Ferrari,3.0,0 days 00:01:41.069000,101.069,0 days 00:00:25.718000,0 days 00:00:30.287000,0 days 00:00:45.064000,MEDIUM,6.0,1.0,,,5.0,True,1
GAS,10,AlphaTauri,3.0,0 days 00:01:41.048000,101.048,0 days 00:00:25.669000,0 days 00:00:30.224000,0 days 00:00:45.155000,MEDIUM,8.0,1.0,,,6.0,True,1
LEC,16,Ferrari,3.0,0 days 00:01:40.847000,100.847,0 days 00:00:25.722000,0 days 00:00:30.174000,0 days 00:00:44.951000,MEDIUM,6.0,1.0,,,7.0,True,1
ALO,14,Alpine,3.0,0 days 00:01:40.797000,100.797,0 days 00:00:25.873000,0 days 00:00:29.919000,0 days 00:00:45.005000,MEDIUM,6.0,1.0,,,8.0,True,1
RIC,3,McLaren,3.0,0 days 00:01:41.218000,101.218,0 days 00:00:26.024000,0 days 00:00:29.977000,0 days 00:00:45.217000,MEDIUM,8.0,1.0,,,9.0,True,1
NOR,4,McLaren,3.0,0 days 00:01:41.389000,101.389,0 days 00:00:26.084000,0 days 00:00:30.221000,0 days 00:00:45.084000,MEDIUM,8.0,1.0,,,10.0,True,1
