stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,HARD,2.0,15.0,44.0,29,108.538,108.325,107.758
2,GAS,AlphaTauri,MEDIUM,2.0,28.0,44.0,17,108.695,108.572,107.839
3,BOT,Mercedes,HARD,2.0,15.0,43.0,29,108.805,108.719,107.983
4,VER,Red Bull Racing,SOFT,2.0,15.0,43.0,29,109.012,108.776,108.305
5,RIC,Renault,HARD,2.0,16.0,44.0,29,109.085,108.897,107.483
6,LAT,Williams,MEDIUM,3.0,32.0,44.0,13,109.127,109.091,108.048
7,MAG,Haas F1 Team,SOFT,3.0,37.0,44.0,8,109.244,109.355,108.083
8,PER,Racing Point,HARD,2.0,20.0,44.0,25,109.454,109.305,108.389
9,LEC,Ferrari,MEDIUM,3.0,26.0,44.0,19,109.767,109.726,107.84
10,OCO,Renault,HARD,2.0,16.0,44.0,29,109.8,109.776,108.54
11,ALB,Red Bull Racing,SOFT,2.0,16.0,44.0,29,109.889,109.964,108.736
12,NOR,McLaren,SOFT,2.0,15.0,44.0,30,109.952,109.941,108.552
13,HAM,Mercedes,MEDIUM,1.0,2.0,10.0,9,109.955,109.993,109.47
14,BOT,Mercedes,MEDIUM,1.0,2.0,10.0,9,110.052,110.001,109.82
15,STR,Racing Point,HARD,2.0,16.0,44.0,29,110.184,110.217,109.136
16,VER,Red Bull Racing,MEDIUM,1.0,2.0,10.0,9,110.409,110.347,110.125
17,KVY,AlphaTauri,HARD,2.0,15.0,44.0,30,110.812,110.618,109.832
18,RAI,Alfa Romeo Racing,SOFT,2.0,15.0,44.0,30,110.824,110.61,109.822
19,VET,Ferrari,HARD,2.0,15.0,44.0,30,110.886,110.682,109.958
20,GRO,Haas F1 Team,HARD,2.0,15.0,44.0,30,110.968,110.854,110.018
21,MAG,Haas F1 Team,HARD,2.0,15.0,34.0,20,111.147,111.047,110.362
22,RIC,Renault,SOFT,1.0,2.0,10.0,9,111.154,111.142,110.796
23,GAS,AlphaTauri,HARD,1.0,2.0,25.0,19,111.238,111.629,110.295
24,LEC,Ferrari,HARD,2.0,15.0,23.0,9,111.286,111.29,110.288
25,OCO,Renault,SOFT,1.0,2.0,10.0,9,111.363,111.378,110.827
26,ALB,Red Bull Racing,SOFT,1.0,2.0,10.0,9,111.434,111.516,110.901
27,LAT,Williams,HARD,2.0,15.0,29.0,15,111.536,111.499,110.664
28,STR,Racing Point,SOFT,1.0,2.0,10.0,9,111.808,111.796,111.503
29,PER,Racing Point,SOFT,1.0,2.0,17.0,11,111.998,111.828,111.223
30,NOR,McLaren,SOFT,1.0,2.0,9.0,8,112.178,112.028,111.481
31,KVY,AlphaTauri,MEDIUM,1.0,2.0,9.0,8,112.253,112.335,111.109
32,RAI,Alfa Romeo Racing,MEDIUM,1.0,3.0,9.0,7,112.426,112.223,111.843
33,VET,Ferrari,MEDIUM,1.0,2.0,9.0,8,112.604,112.38,112.04
34,LEC,Ferrari,SOFT,1.0,2.0,9.0,7,112.612,112.563,111.775
35,GIO,Alfa Romeo Racing,MEDIUM,1.0,2.0,9.0,8,112.676,112.662,111.793
36,RUS,Williams,MEDIUM,1.0,2.0,9.0,8,112.782,112.644,111.754
37,GRO,Haas F1 Team,MEDIUM,1.0,2.0,9.0,8,112.901,112.748,111.859
38,MAG,Haas F1 Team,MEDIUM,1.0,1.0,9.0,9,114.41,113.545,112.271
39,LAT,Williams,MEDIUM,1.0,1.0,9.0,9,114.744,113.291,112.932
