stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ALO,Alpine,SOFT,5.0,46.0,49.0,4,93.639,93.471,91.633
2,HAM,Mercedes,MEDIUM,1.0,1.0,9.0,9,93.73,93.72,93.15
3,BOT,Mercedes,MEDIUM,1.0,1.0,9.0,9,94.02,93.676,93.465
4,PER,Red Bull Racing,MEDIUM,1.0,2.0,9.0,8,94.559,94.441,94.138
5,HAM,Mercedes,HARD,4.0,18.0,50.0,30,94.654,92.1,90.734
6,LEC,Ferrari,MEDIUM,1.0,1.0,9.0,9,94.76,94.186,93.963
7,VER,Red Bull Racing,MEDIUM,3.0,18.0,50.0,30,94.926,92.754,91.488
8,TSU,AlphaTauri,MEDIUM,3.0,18.0,22.0,5,94.956,94.744,93.928
9,OCO,Alpine,HARD,3.0,18.0,50.0,30,95.583,93.17,91.797
10,RIC,McLaren,MEDIUM,3.0,18.0,50.0,30,95.924,93.547,92.716
11,NOR,McLaren,SOFT,1.0,1.0,9.0,9,96.038,95.547,95.314
12,BOT,Mercedes,MEDIUM,4.0,18.0,50.0,31,96.519,93.439,91.408
13,GIO,Alfa Romeo Racing,MEDIUM,1.0,1.0,9.0,9,96.807,95.811,95.444
14,SAI,Ferrari,MEDIUM,3.0,18.0,50.0,31,96.902,93.014,91.851
15,LEC,Ferrari,HARD,4.0,18.0,50.0,31,96.903,93.086,91.601
16,GAS,AlphaTauri,HARD,3.0,18.0,50.0,31,96.916,93.957,92.297
17,ALO,Alpine,MEDIUM,1.0,1.0,9.0,9,97.035,96.275,95.464
18,TSU,AlphaTauri,MEDIUM,1.0,1.0,9.0,9,97.114,95.847,95.405
19,VER,Red Bull Racing,MEDIUM,1.0,1.0,10.0,10,97.17,93.7,93.573
20,RAI,Alfa Romeo Racing,MEDIUM,1.0,1.0,9.0,9,97.211,96.066,95.288
21,MSC,Haas F1 Team,MEDIUM,1.0,2.0,8.0,7,97.311,96.922,96.043
22,NOR,McLaren,HARD,4.0,17.0,50.0,31,97.33,92.998,91.914
23,VET,Aston Martin,HARD,1.0,1.0,9.0,9,97.593,96.236,95.665
24,STR,Aston Martin,MEDIUM,1.0,1.0,8.0,8,98.081,96.229,95.818
25,LAT,Williams,HARD,4.0,18.0,50.0,31,98.094,94.03,92.751
26,GIO,Alfa Romeo Racing,HARD,3.0,18.0,50.0,32,98.359,94.258,92.865
27,RUS,Williams,MEDIUM,1.0,1.0,8.0,8,98.362,97.096,96.13
28,STR,Aston Martin,MEDIUM,4.0,18.0,50.0,32,98.885,94.37,92.804
29,TSU,AlphaTauri,HARD,4.0,25.0,49.0,25,99.02,93.021,92.506
30,OCO,Alpine,MEDIUM,1.0,1.0,10.0,10,99.032,95.528,95.242
31,RIC,McLaren,HARD,1.0,1.0,10.0,10,99.123,95.468,94.915
32,GAS,AlphaTauri,MEDIUM,1.0,1.0,10.0,10,99.264,95.839,95.257
33,LAT,Williams,MEDIUM,1.0,1.0,9.0,9,99.282,97.64,96.115
34,RAI,Alfa Romeo Racing,HARD,3.0,18.0,25.0,8,99.706,95.518,94.281
35,SAI,Ferrari,HARD,1.0,1.0,10.0,10,99.786,95.811,94.932
36,RAI,Alfa Romeo Racing,MEDIUM,4.0,28.0,49.0,22,100.152,94.246,92.778
37,ALO,Alpine,HARD,4.0,18.0,43.0,25,100.977,95.306,93.652
38,VET,Aston Martin,MEDIUM,3.0,18.0,43.0,26,102.258,95.166,94.03
39,MAZ,Haas F1 Team,MEDIUM,1.0,1.0,10.0,10,102.722,98.185,97.043
