Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
NOR,4,McLaren,1.0,0 days 00:01:31.142000,91.142,,0 days 00:00:38.405000,0 days 00:00:32.676000,MEDIUM,1.0,1.0,,,1.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:32.999000,92.999,,0 days 00:00:38.437000,0 days 00:00:32.859000,MEDIUM,1.0,1.0,,,2.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:33.984000,93.984,,0 days 00:00:38.658000,0 days 00:00:33.126000,MEDIUM,1.0,1.0,,,3.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:34.679000,94.679,,0 days 00:00:38.837000,0 days 00:00:33.002000,MEDIUM,2.0,1.0,,,4.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:01:35.498000,95.498,,0 days 00:00:38.870000,0 days 00:00:33.531000,MEDIUM,1.0,1.0,,,5.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:36.166000,96.166,,0 days 00:00:39.033000,0 days 00:00:33.904000,MEDIUM,2.0,1.0,,,6.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:36.949000,96.949,,0 days 00:00:39.324000,0 days 00:00:33.784000,MEDIUM,1.0,1.0,,,7.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:37.644000,97.644,,0 days 00:00:39.256000,0 days 00:00:34.120000,MEDIUM,1.0,1.0,,,8.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:38.324000,98.324,,0 days 00:00:39.923000,0 days 00:00:34.224000,MEDIUM,2.0,1.0,,,9.0,False,12
LAW,30,RB,1.0,0 days 00:01:39.017000,99.017,,0 days 00:00:40.180000,0 days 00:00:34.909000,MEDIUM,1.0,1.0,,,10.0,False,12
VER,1,Red Bull Racing,1.0,0 days 00:01:39.510000,99.51,,0 days 00:00:39.931000,0 days 00:00:34.944000,MEDIUM,1.0,1.0,,,11.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:39.884000,99.884,,0 days 00:00:40.695000,0 days 00:00:34.848000,HARD,1.0,1.0,,,12.0,False,12
BOT,77,Kick Sauber,1.0,0 days 00:01:40.183000,100.183,,0 days 00:00:41.546000,0 days 00:00:35.018000,MEDIUM,1.0,1.0,,,13.0,False,12
ZHO,24,Kick Sauber,1.0,0 days 00:01:40.718000,100.718,,0 days 00:00:40.332000,0 days 00:00:35.519000,MEDIUM,1.0,1.0,,,14.0,False,12
ALB,23,Williams,1.0,0 days 00:01:41.190000,101.19,,0 days 00:00:40.443000,0 days 00:00:35.860000,MEDIUM,1.0,1.0,,,15.0,False,12
DOO,61,Alpine,1.0,0 days 00:01:41.564000,101.564,,0 days 00:00:40.549000,0 days 00:00:35.991000,MEDIUM,1.0,1.0,,,16.0,False,12
TSU,22,RB,1.0,0 days 00:01:42.007000,102.007,,0 days 00:00:40.017000,0 days 00:00:36.490000,MEDIUM,1.0,1.0,,,17.0,False,12
COL,43,Williams,1.0,0 days 00:01:42.506000,102.506,,0 days 00:00:40.478000,0 days 00:00:36.748000,MEDIUM,1.0,1.0,,,18.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:43.757000,103.757,,0 days 00:00:40.179000,0 days 00:00:33.610000,MEDIUM,1.0,1.0,,,19.0,False,12
NOR,4,McLaren,2.0,0 days 00:01:48.349000,108.349,0 days 00:00:18.242000,0 days 00:00:46.262000,0 days 00:00:43.845000,MEDIUM,2.0,1.0,,,1.0,True,126
SAI,55,Ferrari,2.0,0 days 00:01:49.770000,109.77,0 days 00:00:18.329000,0 days 00:00:45.655000,0 days 00:00:45.786000,MEDIUM,2.0,1.0,,,2.0,True,126
GAS,10,Alpine,2.0,0 days 00:01:49.760000,109.76,0 days 00:00:18.158000,0 days 00:00:46.804000,0 days 00:00:44.798000,MEDIUM,2.0,1.0,,,3.0,True,126
RUS,63,Mercedes,2.0,0 days 00:01:49.838000,109.838,0 days 00:00:17.983000,0 days 00:00:48.728000,0 days 00:00:43.127000,MEDIUM,3.0,1.0,,,4.0,True,126
HUL,27,Haas F1 Team,2.0,0 days 00:01:49.887000,109.887,0 days 00:00:18.112000,0 days 00:00:49.467000,0 days 00:00:42.308000,MEDIUM,2.0,1.0,,,5.0,True,126
