Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:43.905000,103.905,,0 days 00:00:42.718000,0 days 00:00:29.061000,MEDIUM,1.0,1.0,,,1.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:44.887000,104.887,,0 days 00:00:43.146000,0 days 00:00:28.617000,SOFT,4.0,1.0,,,2.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:45.566000,105.566,,0 days 00:00:43.375000,0 days 00:00:28.660000,MEDIUM,1.0,1.0,,,3.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:46.982000,106.982,,0 days 00:00:43.670000,0 days 00:00:29.418000,MEDIUM,1.0,1.0,,,4.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:47.564000,107.564,,0 days 00:00:44.347000,0 days 00:00:29.204000,MEDIUM,1.0,1.0,,,5.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:47.862000,107.862,,0 days 00:00:44.263000,0 days 00:00:28.907000,MEDIUM,1.0,1.0,,,6.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:48.603000,108.603,,0 days 00:00:44.820000,0 days 00:00:28.864000,MEDIUM,1.0,1.0,,,7.0,False,1
HAD,6,Racing Bulls,1.0,0 days 00:01:49.417000,109.417,,0 days 00:00:45.319000,0 days 00:00:28.722000,SOFT,3.0,1.0,,,8.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:50.169000,110.169,,0 days 00:00:46.102000,0 days 00:00:29.043000,SOFT,4.0,1.0,,,9.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:50.644000,110.644,,0 days 00:00:45.718000,0 days 00:00:28.956000,MEDIUM,1.0,1.0,,,10.0,False,1
HUL,27,Kick Sauber,1.0,0 days 00:01:51.473000,111.473,,0 days 00:00:45.928000,0 days 00:00:29.347000,MEDIUM,1.0,1.0,,,11.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:51.941000,111.941,,0 days 00:00:46.282000,0 days 00:00:29.165000,MEDIUM,1.0,1.0,,,12.0,False,1
COL,43,Alpine,1.0,0 days 00:01:52.427000,112.427,,0 days 00:00:46.412000,0 days 00:00:29.190000,SOFT,1.0,1.0,,,13.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:53.822000,113.822,,0 days 00:00:47.622000,0 days 00:00:29.178000,SOFT,1.0,1.0,,,14.0,False,1
BOR,5,Kick Sauber,1.0,0 days 00:01:54.057000,114.057,,0 days 00:00:47.978000,0 days 00:00:28.993000,MEDIUM,1.0,1.0,,,15.0,False,1
TSU,22,Red Bull Racing,1.0,0 days 00:01:55.167000,115.167,,0 days 00:00:48.381000,0 days 00:00:29.828000,SOFT,1.0,1.0,,,16.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:55.463000,115.463,,0 days 00:00:48.335000,0 days 00:00:29.653000,MEDIUM,1.0,1.0,,,17.0,False,1
SAI,55,Williams,1.0,0 days 00:01:56.072000,116.072,,0 days 00:00:48.436000,0 days 00:00:29.803000,MEDIUM,1.0,1.0,,,18.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:56.341000,116.341,,0 days 00:00:47.764000,0 days 00:00:29.755000,MEDIUM,1.0,1.0,0 days 00:55:07.706000,,19.0,False,1
ALB,23,Williams,1.0,0 days 00:01:56.760000,116.76,,0 days 00:00:47.458000,0 days 00:00:29.737000,MEDIUM,1.0,1.0,0 days 00:55:08.635000,,20.0,False,1
RUS,63,Mercedes,2.0,0 days 00:01:39.149000,99.149,0 days 00:00:29.263000,0 days 00:00:41.666000,0 days 00:00:28.220000,MEDIUM,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:39.698000,99.698,0 days 00:00:29.393000,0 days 00:00:42.236000,0 days 00:00:28.069000,SOFT,5.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:39.639000,99.639,0 days 00:00:29.340000,0 days 00:00:42.138000,0 days 00:00:28.161000,MEDIUM,2.0,1.0,,,3.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:40.284000,100.284,0 days 00:00:29.521000,0 days 00:00:42.257000,0 days 00:00:28.506000,MEDIUM,2.0,1.0,,,4.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:41.077000,101.077,0 days 00:00:29.620000,0 days 00:00:43.084000,0 days 00:00:28.373000,MEDIUM,2.0,1.0,,,5.0,True,1
ANT,12,Mercedes,2.0,0 days 00:01:41.392000,101.392,0 days 00:00:29.972000,0 days 00:00:42.978000,0 days 00:00:28.442000,MEDIUM,2.0,1.0,,,6.0,True,1
HAM,44,Ferrari,2.0,0 days 00:01:41.350000,101.35,0 days 00:00:29.805000,0 days 00:00:43.304000,0 days 00:00:28.241000,MEDIUM,2.0,1.0,,,7.0,True,1
HAD,6,Racing Bulls,2.0,0 days 00:01:41.529000,101.529,0 days 00:00:29.668000,0 days 00:00:43.707000,0 days 00:00:28.154000,SOFT,4.0,1.0,,,8.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:41.359000,101.359,0 days 00:00:29.696000,0 days 00:00:43.355000,0 days 00:00:28.308000,SOFT,5.0,1.0,,,9.0,True,1
BEA,87,Haas F1 Team,2.0,0 days 00:01:41.501000,101.501,0 days 00:00:29.816000,0 days 00:00:43.416000,0 days 00:00:28.269000,MEDIUM,2.0,1.0,,,10.0,True,1
HUL,27,Kick Sauber,2.0,0 days 00:01:41.360000,101.36,0 days 00:00:29.849000,0 days 00:00:43.081000,0 days 00:00:28.430000,MEDIUM,2.0,1.0,,,11.0,True,1
LAW,30,Racing Bulls,2.0,0 days 00:01:41.671000,101.671,0 days 00:00:29.860000,0 days 00:00:43.218000,0 days 00:00:28.593000,MEDIUM,2.0,1.0,,,12.0,True,1
COL,43,Alpine,2.0,0 days 00:01:41.923000,101.923,0 days 00:00:29.949000,0 days 00:00:43.412000,0 days 00:00:28.562000,SOFT,2.0,1.0,,,13.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:41.142000,101.142,0 days 00:00:29.392000,0 days 00:00:43.208000,0 days 00:00:28.542000,SOFT,2.0,1.0,,,14.0,True,1
BOR,5,Kick Sauber,2.0,0 days 00:01:41.226000,101.226,0 days 00:00:29.586000,0 days 00:00:43.195000,0 days 00:00:28.445000,MEDIUM,2.0,1.0,,,15.0,True,1
OCO,31,Haas F1 Team,2.0,0 days 00:01:41.132000,101.132,0 days 00:00:29.762000,0 days 00:00:43.109000,0 days 00:00:28.261000,MEDIUM,2.0,1.0,,,16.0,True,1
TSU,22,Red Bull Racing,2.0,0 days 00:01:42.210000,102.21,0 days 00:00:29.960000,0 days 00:00:43.861000,0 days 00:00:28.389000,SOFT,2.0,1.0,,,17.0,True,1
SAI,55,Williams,2.0,0 days 00:01:42.183000,102.183,0 days 00:00:29.988000,0 days 00:00:43.581000,0 days 00:00:28.614000,MEDIUM,2.0,1.0,,,18.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:42.454000,102.454,0 days 00:00:30.174000,0 days 00:00:43.722000,0 days 00:00:28.558000,MEDIUM,2.0,1.0,,,19.0,True,1
ALB,23,Williams,2.0,0 days 00:01:42.374000,102.374,0 days 00:00:30.026000,0 days 00:00:43.752000,0 days 00:00:28.596000,MEDIUM,2.0,1.0,,,20.0,True,1
RUS,63,Mercedes,3.0,0 days 00:01:38.035000,98.035,0 days 00:00:28.980000,0 days 00:00:41.190000,0 days 00:00:27.865000,MEDIUM,3.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,3.0,0 days 00:01:38.481000,98.481,0 days 00:00:29.058000,0 days 00:00:41.689000,0 days 00:00:27.734000,SOFT,6.0,1.0,,,2.0,True,1
NOR,4,McLaren,3.0,0 days 00:01:38.753000,98.753,0 days 00:00:29.037000,0 days 00:00:41.741000,0 days 00:00:27.975000,MEDIUM,3.0,1.0,,,3.0,True,1
PIA,81,McLaren,3.0,0 days 00:01:38.968000,98.968,0 days 00:00:29.364000,0 days 00:00:41.562000,0 days 00:00:28.042000,MEDIUM,3.0,1.0,,,4.0,True,1
LEC,16,Ferrari,3.0,0 days 00:01:39.042000,99.042,0 days 00:00:29.059000,0 days 00:00:42.016000,0 days 00:00:27.967000,MEDIUM,3.0,1.0,,,5.0,True,1
ANT,12,Mercedes,3.0,0 days 00:01:39.261000,99.261,0 days 00:00:29.107000,0 days 00:00:42.265000,0 days 00:00:27.889000,MEDIUM,3.0,1.0,,,6.0,True,1
HAM,44,Ferrari,3.0,0 days 00:01:39.319000,99.319,0 days 00:00:29.278000,0 days 00:00:42.303000,0 days 00:00:27.738000,MEDIUM,3.0,1.0,,,7.0,True,1
ALO,14,Aston Martin,3.0,0 days 00:01:38.983000,98.983,0 days 00:00:28.909000,0 days 00:00:42.180000,0 days 00:00:27.894000,SOFT,6.0,1.0,,,8.0,True,1
HAD,6,Racing Bulls,3.0,0 days 00:01:40.257000,100.257,0 days 00:00:29.029000,0 days 00:00:42.868000,0 days 00:00:28.360000,SOFT,5.0,1.0,,,9.0,True,1
BEA,87,Haas F1 Team,3.0,0 days 00:01:40.033000,100.033,0 days 00:00:29.040000,0 days 00:00:42.587000,0 days 00:00:28.406000,MEDIUM,3.0,1.0,,,10.0,True,1
HUL,27,Kick Sauber,3.0,0 days 00:01:39.741000,99.741,0 days 00:00:29.253000,0 days 00:00:42.320000,0 days 00:00:28.168000,MEDIUM,3.0,1.0,,,11.0,True,1
LAW,30,Racing Bulls,3.0,0 days 00:01:39.832000,99.832,0 days 00:00:29.144000,0 days 00:00:42.427000,0 days 00:00:28.261000,MEDIUM,3.0,1.0,,,12.0,True,1
COL,43,Alpine,3.0,0 days 00:01:39.789000,99.789,0 days 00:00:29.051000,0 days 00:00:42.656000,0 days 00:00:28.082000,SOFT,3.0,1.0,,,13.0,True,1
STR,18,Aston Martin,3.0,0 days 00:01:39.963000,99.963,0 days 00:00:29.153000,0 days 00:00:42.573000,0 days 00:00:28.237000,SOFT,3.0,1.0,,,14.0,True,1
BOR,5,Kick Sauber,3.0,0 days 00:01:40.081000,100.081,0 days 00:00:29.368000,0 days 00:00:42.679000,0 days 00:00:28.034000,MEDIUM,3.0,1.0,,,15.0,True,1
OCO,31,Haas F1 Team,3.0,0 days 00:01:40.342000,100.342,0 days 00:00:29.593000,0 days 00:00:42.740000,0 days 00:00:28.009000,MEDIUM,3.0,1.0,,,16.0,True,1
TSU,22,Red Bull Racing,3.0,0 days 00:01:40.188000,100.188,0 days 00:00:29.094000,0 days 00:00:42.694000,0 days 00:00:28.400000,SOFT,3.0,1.0,,,17.0,True,1
SAI,55,Williams,3.0,0 days 00:01:39.996000,99.996,0 days 00:00:29.047000,0 days 00:00:42.619000,0 days 00:00:28.330000,MEDIUM,3.0,1.0,,,18.0,True,1
GAS,10,Alpine,3.0,0 days 00:01:40.018000,100.018,0 days 00:00:29.313000,0 days 00:00:42.601000,0 days 00:00:28.104000,MEDIUM,3.0,1.0,,,19.0,True,1
ALB,23,Williams,3.0,0 days 00:01:40.171000,100.171,0 days 00:00:29.272000,0 days 00:00:42.583000,0 days 00:00:28.316000,MEDIUM,3.0,1.0,,,20.0,True,1
RUS,63,Mercedes,4.0,0 days 00:01:37.570000,97.57,0 days 00:00:28.833000,0 days 00:00:41.147000,0 days 00:00:27.590000,MEDIUM,4.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,4.0,0 days 00:01:38.077000,98.077,0 days 00:00:28.950000,0 days 00:00:41.465000,0 days 00:00:27.662000,SOFT,7.0,1.0,,,2.0,True,1
NOR,4,McLaren,4.0,0 days 00:01:38.211000,98.211,0 days 00:00:28.941000,0 days 00:00:41.450000,0 days 00:00:27.820000,MEDIUM,4.0,1.0,,,3.0,True,1
PIA,81,McLaren,4.0,0 days 00:01:38.418000,98.418,0 days 00:00:29.095000,0 days 00:00:41.345000,0 days 00:00:27.978000,MEDIUM,4.0,1.0,,,4.0,True,1
LEC,16,Ferrari,4.0,0 days 00:01:38.265000,98.265,0 days 00:00:28.948000,0 days 00:00:41.518000,0 days 00:00:27.799000,MEDIUM,4.0,1.0,,,5.0,True,1
ANT,12,Mercedes,4.0,0 days 00:01:38.206000,98.206,0 days 00:00:28.860000,0 days 00:00:41.659000,0 days 00:00:27.687000,MEDIUM,4.0,1.0,,,6.0,True,1
HAM,44,Ferrari,4.0,0 days 00:01:38.690000,98.69,0 days 00:00:28.949000,0 days 00:00:41.952000,0 days 00:00:27.789000,MEDIUM,4.0,1.0,,,7.0,True,1
ALO,14,Aston Martin,4.0,0 days 00:01:39.281000,99.281,0 days 00:00:29.197000,0 days 00:00:42.109000,0 days 00:00:27.975000,SOFT,7.0,1.0,,,8.0,False,1
