stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,SAI,Williams,SOFT,2.0,52.0,61.0,10,95.535,95.532,94.963
2,HAM,Ferrari,SOFT,3.0,48.0,60.0,13,95.761,95.241,93.808
3,PIA,McLaren,HARD,2.0,29.0,62.0,34,96.096,95.886,95.408
4,HAM,Ferrari,HARD,2.0,26.0,45.0,20,96.234,96.185,95.887
5,NOR,McLaren,HARD,2.0,28.0,62.0,35,96.306,96.232,95.555
6,RUS,Mercedes,HARD,2.0,27.0,62.0,36,96.361,96.206,95.676
7,VER,Red Bull Racing,HARD,2.0,21.0,62.0,42,96.388,96.234,95.649
8,GAS,Alpine,SOFT,3.0,53.0,61.0,9,96.498,95.905,94.573
9,HUL,Kick Sauber,SOFT,3.0,46.0,61.0,16,96.598,95.56,95.404
10,ANT,Mercedes,HARD,2.0,27.0,61.0,35,96.599,96.486,95.303
11,LAW,Racing Bulls,SOFT,2.0,51.0,61.0,11,96.828,96.874,95.641
12,LEC,Ferrari,HARD,2.0,23.0,62.0,39,96.938,96.576,95.983
13,RUS,Mercedes,MEDIUM,1.0,4.0,24.0,21,96.953,96.916,96.485
14,ALB,Williams,SOFT,2.0,44.0,61.0,17,97.034,96.706,95.648
15,ALO,Aston Martin,MEDIUM,2.0,29.0,62.0,33,97.073,97.376,95.862
16,NOR,McLaren,MEDIUM,1.0,4.0,25.0,22,97.233,97.167,96.638
17,PIA,McLaren,MEDIUM,1.0,4.0,26.0,23,97.311,97.334,96.609
18,VER,Red Bull Racing,SOFT,1.0,4.0,18.0,15,97.34,97.292,97.136
19,STR,Aston Martin,MEDIUM,2.0,40.0,61.0,21,97.663,97.392,95.851
20,BEA,Haas F1 Team,HARD,2.0,25.0,62.0,37,97.677,97.848,96.201
21,ANT,Mercedes,MEDIUM,1.0,3.0,24.0,22,97.712,97.708,96.842
22,LEC,Ferrari,MEDIUM,1.0,3.0,20.0,18,97.792,97.779,97.184
23,TSU,Red Bull Racing,HARD,2.0,15.0,61.0,46,98.001,98.084,96.831
24,HAM,Ferrari,MEDIUM,1.0,2.0,23.0,22,98.069,97.804,97.309
25,GAS,Alpine,HARD,2.0,26.0,49.0,23,98.185,98.372,96.211
26,HAD,Racing Bulls,HARD,2.0,22.0,61.0,39,98.187,97.915,96.938
27,ALO,Aston Martin,SOFT,1.0,3.0,26.0,24,98.286,98.3,97.727
28,BOR,Kick Sauber,HARD,2.0,15.0,61.0,45,98.434,98.432,97.126
29,HUL,Kick Sauber,HARD,2.0,27.0,43.0,16,98.523,98.463,97.859
30,BEA,Haas F1 Team,MEDIUM,1.0,3.0,22.0,20,98.583,98.518,97.586
31,HAD,Racing Bulls,SOFT,1.0,3.0,19.0,17,98.649,98.526,98.093
32,OCO,Haas F1 Team,HARD,2.0,32.0,61.0,28,98.655,98.501,96.646
33,COL,Alpine,MEDIUM,2.0,16.0,61.0,45,98.664,98.428,97.182
34,SAI,Williams,MEDIUM,1.0,3.0,49.0,46,98.729,98.569,97.797
35,HUL,Kick Sauber,MEDIUM,1.0,3.0,24.0,22,98.735,98.616,97.935
36,ALB,Williams,MEDIUM,1.0,3.0,41.0,38,98.751,98.644,97.694
37,LAW,Racing Bulls,MEDIUM,1.0,3.0,47.0,45,98.822,98.787,98.103
38,STR,Aston Martin,SOFT,1.0,3.0,37.0,35,98.843,98.79,98.242
39,OCO,Haas F1 Team,MEDIUM,1.0,2.0,29.0,28,98.869,98.666,98.274
40,COL,Alpine,SOFT,1.0,3.0,13.0,11,98.985,98.869,98.649
41,GAS,Alpine,MEDIUM,1.0,3.0,23.0,21,99.108,98.907,98.472
42,TSU,Red Bull Racing,SOFT,1.0,3.0,12.0,10,99.248,99.156,98.949
43,BOR,Kick Sauber,MEDIUM,1.0,2.0,12.0,11,99.424,99.153,98.776
