Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:26.573000,86.573,,0 days 00:00:28.626000,0 days 00:00:28.449000,SOFT,4.0,1.0,,,1.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:27.298000,87.298,,0 days 00:00:29.223000,0 days 00:00:28.179000,SOFT,4.0,1.0,,,2.0,False,12
BOT,77,Mercedes,1.0,0 days 00:01:28.001000,88.001,,0 days 00:00:29.626000,0 days 00:00:28.351000,SOFT,4.0,1.0,,,3.0,False,12
HUL,27,Renault,1.0,0 days 00:01:29.232000,89.232,,0 days 00:00:30.098000,0 days 00:00:28.730000,SOFT,4.0,1.0,,,4.0,False,12
VET,5,Ferrari,1.0,0 days 00:01:29.463000,89.463,,0 days 00:00:30.601000,0 days 00:00:28.518000,SOFT,5.0,1.0,,,5.0,False,12
RIC,3,Renault,1.0,0 days 00:01:30.436000,90.436,,0 days 00:00:30.627000,0 days 00:00:28.826000,SOFT,4.0,1.0,,,6.0,False,12
STR,18,Racing Point,1.0,0 days 00:01:31.372000,91.372,,0 days 00:00:30.889000,0 days 00:00:29.170000,SOFT,4.0,1.0,,,7.0,False,12
SAI,55,McLaren,1.0,0 days 00:01:31.738000,91.738,,0 days 00:00:31.304000,0 days 00:00:29.179000,SOFT,4.0,1.0,,,8.0,False,12
ALB,23,Red Bull Racing,1.0,0 days 00:01:32.337000,92.337,,0 days 00:00:31.371000,0 days 00:00:29.431000,SOFT,4.0,1.0,,,9.0,False,12
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:32.702000,92.702,,0 days 00:00:32.088000,0 days 00:00:29.179000,SOFT,1.0,1.0,,,10.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:33.363000,93.363,,0 days 00:00:31.635000,0 days 00:00:29.515000,SOFT,1.0,1.0,,,11.0,False,12
KVY,26,Toro Rosso,1.0,0 days 00:01:33.839000,93.839,,0 days 00:00:31.943000,0 days 00:00:29.576000,MEDIUM,1.0,1.0,,,12.0,False,12
KUB,88,Williams,1.0,0 days 00:01:34.659000,94.659,,0 days 00:00:31.459000,0 days 00:00:30.229000,MEDIUM,1.0,1.0,,,13.0,False,12
GAS,10,Toro Rosso,1.0,0 days 00:01:34.820000,94.82,,0 days 00:00:31.637000,0 days 00:00:30.163000,MEDIUM,1.0,1.0,,,14.0,False,12
RUS,63,Williams,1.0,0 days 00:01:35.318000,95.318,,0 days 00:00:31.869000,0 days 00:00:30.087000,MEDIUM,1.0,1.0,,,15.0,False,12
GRO,8,Haas F1 Team,1.0,0 days 00:01:35.756000,95.756,,0 days 00:00:31.155000,0 days 00:00:30.100000,SOFT,1.0,1.0,,,16.0,False,12
PER,11,Racing Point,1.0,0 days 00:01:36.200000,96.2,,0 days 00:00:31.330000,0 days 00:00:29.870000,MEDIUM,1.0,1.0,,,17.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:36.586000,96.586,,0 days 00:00:32.539000,0 days 00:00:30.629000,MEDIUM,1.0,1.0,,,18.0,False,12
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:37.442000,97.442,,0 days 00:00:30.309000,0 days 00:00:29.388000,MEDIUM,1.0,1.0,0 days 00:33:28.881000,,19.0,False,12
VER,33,Red Bull Racing,1.0,0 days 00:01:41.132000,101.132,,0 days 00:00:29.447000,0 days 00:00:34.150000,MEDIUM,1.0,1.0,,0 days 00:34:58.190000,20.0,False,12
LEC,16,Ferrari,2.0,0 days 00:01:25.194000,85.194,0 days 00:00:28.169000,0 days 00:00:28.608000,0 days 00:00:28.417000,SOFT,5.0,1.0,,,1.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:25.433000,85.433,0 days 00:00:28.153000,0 days 00:00:28.960000,0 days 00:00:28.320000,SOFT,5.0,1.0,,,2.0,True,1
BOT,77,Mercedes,2.0,0 days 00:01:25.586000,85.586,0 days 00:00:28.061000,0 days 00:00:29.150000,0 days 00:00:28.375000,SOFT,5.0,1.0,,,3.0,True,1
VET,5,Ferrari,2.0,0 days 00:01:25.527000,85.527,0 days 00:00:27.727000,0 days 00:00:29.273000,0 days 00:00:28.527000,SOFT,6.0,1.0,,,4.0,True,1
HUL,27,Renault,2.0,0 days 00:01:26.920000,86.92,0 days 00:00:28.394000,0 days 00:00:29.684000,0 days 00:00:28.842000,SOFT,5.0,1.0,,,5.0,True,1
RIC,3,Renault,2.0,0 days 00:01:26.483000,86.483,0 days 00:00:28.062000,0 days 00:00:29.543000,0 days 00:00:28.878000,SOFT,5.0,1.0,,,6.0,True,1
STR,18,Racing Point,2.0,0 days 00:01:26.502000,86.502,0 days 00:00:27.949000,0 days 00:00:29.775000,0 days 00:00:28.778000,SOFT,5.0,1.0,,,7.0,True,1
SAI,55,McLaren,2.0,0 days 00:01:26.935000,86.935,0 days 00:00:28.370000,0 days 00:00:29.697000,0 days 00:00:28.868000,SOFT,5.0,1.0,,,8.0,True,1
ALB,23,Red Bull Racing,2.0,0 days 00:01:26.843000,86.843,0 days 00:00:28.073000,0 days 00:00:29.749000,0 days 00:00:29.021000,SOFT,5.0,1.0,,,9.0,True,1
GIO,99,Alfa Romeo Racing,2.0,0 days 00:01:27.258000,87.258,0 days 00:00:28.340000,0 days 00:00:29.854000,0 days 00:00:29.064000,SOFT,2.0,1.0,,,10.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:27.354000,87.354,0 days 00:00:28.466000,0 days 00:00:29.721000,0 days 00:00:29.167000,SOFT,2.0,1.0,,,11.0,True,1
KVY,26,Toro Rosso,2.0,0 days 00:01:27.262000,87.262,0 days 00:00:28.465000,0 days 00:00:29.943000,0 days 00:00:28.854000,MEDIUM,2.0,1.0,,,12.0,True,1
GAS,10,Toro Rosso,2.0,0 days 00:01:27.440000,87.44,0 days 00:00:28.465000,0 days 00:00:30.036000,0 days 00:00:28.939000,MEDIUM,2.0,1.0,,,13.0,True,1
KUB,88,Williams,2.0,0 days 00:01:28.801000,88.801,0 days 00:00:28.812000,0 days 00:00:30.697000,0 days 00:00:29.292000,MEDIUM,2.0,1.0,,,14.0,True,1
