stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VET,Ferrari,MEDIUM,4.0,43.0,52.0,10,83.263,83.279,82.799
2,BOT,Mercedes,MEDIUM,2.0,30.0,53.0,23,83.29,83.173,82.859
3,LEC,Ferrari,HARD,2.0,22.0,53.0,30,83.688,83.714,83.009
4,HAM,Mercedes,SOFT,3.0,51.0,53.0,3,83.961,84.122,81.779
5,VER,Red Bull Racing,MEDIUM,3.0,29.0,53.0,23,84.007,83.988,83.143
6,HAM,Mercedes,MEDIUM,2.0,21.0,48.0,26,84.054,83.938,83.36
7,ALB,Red Bull Racing,MEDIUM,2.0,29.0,53.0,24,84.092,83.763,83.364
8,PER,Racing Point,SOFT,2.0,31.0,53.0,23,84.227,84.101,83.77
9,HUL,Renault,MEDIUM,2.0,32.0,53.0,22,84.303,84.113,83.641
10,RIC,Renault,MEDIUM,2.0,32.0,53.0,22,84.522,84.651,83.466
11,STR,Racing Point,MEDIUM,3.0,24.0,52.0,27,84.75,84.542,84.165
12,NOR,McLaren,HARD,2.0,25.0,52.0,26,84.821,84.507,84.044
13,GAS,Toro Rosso,SOFT,2.0,31.0,52.0,22,84.864,84.561,83.885
14,MAG,Haas F1 Team,SOFT,3.0,36.0,42.0,7,84.937,84.908,84.443
15,LEC,Ferrari,SOFT,1.0,2.0,19.0,18,84.969,84.944,84.682
16,HAM,Mercedes,SOFT,1.0,2.0,18.0,17,84.999,84.999,84.713
17,BOT,Mercedes,SOFT,1.0,2.0,26.0,25,85.045,85.014,84.642
18,VET,Ferrari,HARD,2.0,8.0,11.0,4,85.083,85.034,84.854
19,VET,Ferrari,SOFT,1.0,2.0,5.0,4,85.174,85.12,84.93
20,KUB,Williams,MEDIUM,3.0,46.0,51.0,6,85.208,85.139,84.989
21,VET,Ferrari,HARD,3.0,14.0,40.0,25,85.253,85.088,84.343
22,RAI,Alfa Romeo Racing,SOFT,3.0,31.0,52.0,22,85.381,85.28,84.419
23,VER,Red Bull Racing,SOFT,2.0,3.0,26.0,23,85.397,85.153,84.532
24,GIO,Alfa Romeo Racing,MEDIUM,2.0,23.0,52.0,28,85.436,84.972,84.503
25,RUS,Williams,HARD,2.0,25.0,52.0,26,85.63,85.304,84.842
26,RIC,Renault,SOFT,1.0,2.0,28.0,26,85.669,85.554,85.327
27,MAG,Haas F1 Team,MEDIUM,2.0,22.0,33.0,10,85.921,85.51,85.249
28,HUL,Renault,SOFT,1.0,2.0,27.0,26,85.986,85.834,85.539
29,SAI,McLaren,SOFT,1.0,2.0,26.0,24,86.069,86.042,85.637
30,STR,Racing Point,SOFT,2.0,17.0,21.0,5,86.094,86.09,85.949
31,GRO,Haas F1 Team,SOFT,3.0,31.0,52.0,22,86.126,85.852,84.985
32,ALB,Red Bull Racing,SOFT,1.0,2.0,25.0,24,86.162,85.968,85.212
33,KVY,Toro Rosso,MEDIUM,1.0,2.0,27.0,25,86.213,86.038,85.772
34,GIO,Alfa Romeo Racing,SOFT,1.0,2.0,20.0,19,86.386,86.126,85.769
35,PER,Racing Point,MEDIUM,1.0,3.0,27.0,25,86.492,86.229,85.606
36,GAS,Toro Rosso,MEDIUM,1.0,2.0,27.0,25,86.496,86.311,85.695
37,STR,Racing Point,SOFT,1.0,1.0,14.0,13,86.831,86.451,86.05
38,NOR,McLaren,MEDIUM,1.0,2.0,22.0,21,86.837,86.333,85.877
39,KUB,Williams,SOFT,2.0,31.0,43.0,13,86.893,86.741,86.1
40,GRO,Haas F1 Team,MEDIUM,2.0,9.0,27.0,18,86.909,86.732,86.225
41,RAI,Alfa Romeo Racing,MEDIUM,2.0,21.0,25.0,5,86.917,86.828,86.439
42,MAG,Haas F1 Team,SOFT,1.0,1.0,19.0,19,87.241,86.775,86.225
43,RAI,Alfa Romeo Racing,MEDIUM,1.0,2.0,18.0,17,87.334,86.831,86.205
44,RUS,Williams,MEDIUM,1.0,2.0,22.0,21,87.618,87.121,86.425
45,KUB,Williams,MEDIUM,1.0,2.0,27.0,25,88.023,87.826,87.101
46,GRO,Haas F1 Team,SOFT,1.0,2.0,6.0,5,88.241,88.378,87.51
