constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""benetton""]","[""Benetton""]",MSC,michael_schumacher,Michael Schumacher,German,,102.0,1,1,9,1995
"[""williams""]","[""Williams""]",,damon_hill,Damon Hill,British,,69.0,2,2,4,1995
"[""williams""]","[""Williams""]",COU,coulthard,David Coulthard,British,,49.0,3,3,1,1995
"[""benetton""]","[""Benetton""]",,herbert,Johnny Herbert,British,,45.0,4,4,2,1995
"[""ferrari""]","[""Ferrari""]",,alesi,Jean Alesi,French,,42.0,5,5,1,1995
"[""ferrari""]","[""Ferrari""]",,berger,Gerhard Berger,Austrian,,31.0,6,6,0,1995
"[""mclaren""]","[""McLaren""]",,hakkinen,Mika Häkkinen,Finnish,,17.0,7,7,0,1995
"[""ligier""]","[""Ligier""]",,panis,Olivier Panis,French,,16.0,8,8,0,1995
"[""sauber""]","[""Sauber""]",,frentzen,Heinz-Harald Frentzen,German,,15.0,9,9,0,1995
"[""mclaren""]","[""McLaren""]",,blundell,Mark Blundell,British,,13.0,10,10,0,1995
"[""jordan""]","[""Jordan""]",BAR,barrichello,Rubens Barrichello,Brazilian,,11.0,11,11,0,1995
"[""jordan""]","[""Jordan""]",,irvine,Eddie Irvine,British,,10.0,12,12,0,1995
"[""ligier""]","[""Ligier""]",,brundle,Martin Brundle,British,,7.0,13,13,0,1995
"[""footwork""]","[""Footwork""]",,morbidelli,Gianni Morbidelli,Italian,,5.0,14,14,0,1995
"[""tyrrell""]","[""Tyrrell""]",,salo,Mika Salo,Finnish,,5.0,15,15,0,1995
"[""sauber""]","[""Sauber""]",,boullion,Jean-Christophe Boullion,French,,3.0,16,16,0,1995
"[""ligier""]","[""Ligier""]",,suzuki,Aguri Suzuki,Japanese,,1.0,17,17,0,1995
"[""minardi""]","[""Minardi""]",,lamy,Pedro Lamy,Portuguese,,1.0,18,18,0,1995
"[""minardi""]","[""Minardi""]",,martini,Pierluigi Martini,Italian,,0.0,,-,0,1995
"[""tyrrell""]","[""Tyrrell""]",,katayama,Ukyo Katayama,Japanese,,0.0,,-,0,1995
"[""forti""]","[""Forti""]",,diniz,Pedro Diniz,Brazilian,,0.0,,-,0,1995
"[""footwork""]","[""Footwork""]",,papis,Massimiliano Papis,Italian,,0.0,,-,0,1995
"[""minardi""]","[""Minardi""]",BAD,badoer,Luca Badoer,Italian,,0.0,,-,0,1995
"[""footwork""]","[""Footwork""]",,inoue,Taki Inoue,Japanese,,0.0,,-,0,1995
"[""pacific""]","[""Pacific""]",,montermini,Andrea Montermini,Italian,,0.0,,-,0,1995
"[""pacific""]","[""Pacific""]",,gachot,Bertrand Gachot,Belgian,,0.0,,-,0,1995
"[""simtek""]","[""Simtek""]",,schiattarella,Domenico Schiattarella,Italian,,0.0,,-,0,1995
"[""sauber""]","[""Sauber""]",,wendlinger,Karl Wendlinger,Austrian,,0.0,,-,0,1995
"[""mclaren""]","[""McLaren""]",,mansell,Nigel Mansell,British,,0.0,,-,0,1995
"[""mclaren""]","[""McLaren""]",MAG,magnussen,Jan Magnussen,Danish,,0.0,,-,0,1995
"[""simtek""]","[""Simtek""]",,verstappen,Jos Verstappen,Dutch,,0.0,,-,0,1995
"[""forti""]","[""Forti""]",,moreno,Roberto Moreno,Brazilian,,0.0,,-,0,1995
"[""tyrrell""]","[""Tyrrell""]",,tarquini,Gabriele Tarquini,Italian,,0.0,,-,0,1995
"[""pacific""]","[""Pacific""]",,deletraz,Jean-Denis Délétraz,Swiss,,0.0,,-,0,1995
"[""pacific""]","[""Pacific""]",,lavaggi,Giovanni Lavaggi,Italian,,0.0,,-,0,1995
