circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2009-03-29,2009-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2009,06:00:00Z,https://en.wikipedia.org/wiki/2009_Australian_Grand_Prix,2009
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2009-04-05,2009-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,2,2009,09:00:00Z,https://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix,2009
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2009-04-19,2009-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,3,2009,07:00:00Z,https://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix,2009
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2009-04-26,2009-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,4,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,2009
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2009-05-10,2009-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,2009
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2009-05-24,2009-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,2009
istanbul,Istanbul Park,https://en.wikipedia.org/wiki/Istanbul_Park,Turkey,2009-06-07,2009-istanbul,Turkish Grand Prix,istanbul,40.9517,Istanbul,29.405,7,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,2009
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2009-06-21,2009-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,8,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_British_Grand_Prix,2009
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,2009-07-12,2009-n-rburg,German Grand Prix,n-rburg,50.3356,Nürburg,6.9475,9,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_German_Grand_Prix,2009
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2009-07-26,2009-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,10,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Hungarian_Grand_Prix,2009
valencia,Valencia Street Circuit,https://en.wikipedia.org/wiki/Valencia_Street_Circuit,Spain,2009-08-23,2009-valencia,European Grand Prix,valencia,39.4589,Valencia,-0.331667,11,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_European_Grand_Prix,2009
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2009-08-30,2009-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,12,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Belgian_Grand_Prix,2009
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2009-09-13,2009-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Italian_Grand_Prix,2009
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2009-09-27,2009-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,14,2009,12:00:00Z,https://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix,2009
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2009-10-04,2009-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,15,2009,05:00:00Z,https://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix,2009
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2009-10-18,2009-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,16,2009,16:00:00Z,https://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix,2009
yas_marina,Yas Marina Circuit,https://en.wikipedia.org/wiki/Yas_Marina_Circuit,UAE,2009-11-01,2009-abu-dhabi,Abu Dhabi Grand Prix,abu-dhabi,24.4672,Abu Dhabi,54.6031,17,2009,11:00:00Z,https://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix,2009
