Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:37.854000,97.854,,0 days 00:00:18.880000,0 days 00:00:44.614000,MEDIUM,1.0,1.0,,,1.0,False,124
HAM,44,Mercedes,1.0,0 days 00:01:40.229000,100.229,,0 days 00:00:18.733000,0 days 00:00:45.558000,MEDIUM,1.0,1.0,,,2.0,False,124
VER,1,Red Bull Racing,1.0,0 days 00:01:41.571000,101.571,,0 days 00:00:18.707000,0 days 00:00:46.357000,MEDIUM,1.0,1.0,,,3.0,False,124
SAI,55,Ferrari,1.0,0 days 00:01:43.866000,103.866,,0 days 00:00:18.702000,0 days 00:00:48.235000,MEDIUM,1.0,1.0,,,4.0,False,124
ALO,14,Aston Martin,1.0,0 days 00:01:45.543000,105.543,,0 days 00:00:18.868000,0 days 00:00:49.346000,MEDIUM,2.0,1.0,,,5.0,False,124
ALB,23,Williams,1.0,0 days 00:01:46.373000,106.373,,0 days 00:00:18.791000,0 days 00:00:50.087000,MEDIUM,1.0,1.0,,,6.0,False,124
STR,18,Aston Martin,1.0,0 days 00:01:48.052000,108.052,,0 days 00:00:19.292000,0 days 00:00:50.986000,MEDIUM,2.0,1.0,,,7.0,False,124
GAS,10,Alpine,1.0,0 days 00:01:50.293000,110.293,,0 days 00:00:18.890000,0 days 00:00:53.173000,SOFT,1.0,1.0,,,8.0,False,124
HUL,27,Haas F1 Team,1.0,0 days 00:01:51.408000,111.408,,0 days 00:00:18.831000,0 days 00:00:53.661000,MEDIUM,1.0,1.0,,,9.0,False,124
TSU,22,AlphaTauri,1.0,0 days 00:01:53.776000,113.776,,0 days 00:00:19.120000,0 days 00:00:55.577000,MEDIUM,1.0,1.0,,,10.0,False,124
NOR,4,McLaren,1.0,0 days 00:01:56.566000,116.566,,0 days 00:00:19.112000,0 days 00:00:58.183000,MEDIUM,1.0,1.0,,,11.0,False,124
MAG,20,Haas F1 Team,1.0,0 days 00:01:58.026000,118.026,,0 days 00:00:19.134000,0 days 00:00:59.285000,MEDIUM,1.0,1.0,,,12.0,False,124
PIA,81,McLaren,1.0,0 days 00:01:58.915000,118.915,,0 days 00:00:19.695000,0 days 00:00:59.494000,MEDIUM,1.0,1.0,,,13.0,False,124
DEV,21,AlphaTauri,1.0,0 days 00:01:59.887000,119.887,,0 days 00:00:19.230000,0 days 00:00:59.997000,HARD,1.0,1.0,,,14.0,False,124
OCO,31,Alpine,1.0,0 days 00:02:02.304000,122.304,,0 days 00:00:18.778000,0 days 00:01:05.009000,SOFT,1.0,1.0,,0 days 01:04:03.377000,15.0,False,124
ZHO,24,Alfa Romeo,1.0,0 days 00:02:09.967000,129.967,,0 days 00:00:19.380000,0 days 00:01:10.454000,SOFT,1.0,1.0,,0 days 01:04:10.190000,16.0,False,124
SAR,2,Williams,1.0,0 days 00:02:11.454000,131.454,,0 days 00:00:18.820000,0 days 00:01:11.597000,HARD,1.0,1.0,,0 days 01:04:12.190000,17.0,False,124
PER,11,Red Bull Racing,1.0,0 days 00:02:12.096000,132.096,,0 days 00:00:18.735000,0 days 00:01:09.690000,HARD,1.0,1.0,0 days 01:02:25.722000,0 days 01:04:13.705000,18.0,False,124
BOT,77,Alfa Romeo,1.0,0 days 00:02:17.156000,137.156,,0 days 00:00:19.004000,0 days 00:01:13.128000,SOFT,1.0,1.0,0 days 01:02:26.863000,0 days 01:04:14.643000,19.0,False,124
RUS,63,Mercedes,2.0,0 days 00:02:13.298000,133.298,0 days 00:00:49.471000,0 days 00:00:31.958000,0 days 00:00:51.869000,MEDIUM,2.0,1.0,,,1.0,True,4
HAM,44,Mercedes,2.0,0 days 00:02:12.287000,132.287,0 days 00:00:48.710000,0 days 00:00:31.804000,0 days 00:00:51.773000,MEDIUM,2.0,1.0,,,2.0,True,4
VER,1,Red Bull Racing,2.0,0 days 00:02:12.105000,132.105,0 days 00:00:48.846000,0 days 00:00:31.614000,0 days 00:00:51.645000,MEDIUM,2.0,1.0,,,3.0,True,4
SAI,55,Ferrari,2.0,0 days 00:02:11.411000,131.411,0 days 00:00:47.207000,0 days 00:00:31.797000,0 days 00:00:52.407000,MEDIUM,2.0,1.0,,,4.0,True,4
ALO,14,Aston Martin,2.0,0 days 00:02:10.728000,130.728,0 days 00:00:47.342000,0 days 00:00:31.930000,0 days 00:00:51.456000,MEDIUM,3.0,1.0,,,5.0,True,4
ALB,23,Williams,2.0,0 days 00:02:10.798000,130.798,0 days 00:00:47.994000,0 days 00:00:31.504000,0 days 00:00:51.300000,MEDIUM,2.0,1.0,,,6.0,True,4
STR,18,Aston Martin,2.0,0 days 00:02:11.142000,131.142,0 days 00:00:47.638000,0 days 00:00:32.012000,0 days 00:00:51.492000,MEDIUM,3.0,1.0,,,7.0,True,4
GAS,10,Alpine,2.0,0 days 00:02:11.323000,131.323,0 days 00:00:46.907000,0 days 00:00:31.398000,0 days 00:00:53.018000,SOFT,2.0,1.0,,,8.0,True,4
HUL,27,Haas F1 Team,2.0,0 days 00:02:11.316000,131.316,0 days 00:00:46.722000,0 days 00:00:31.511000,0 days 00:00:53.083000,MEDIUM,2.0,1.0,,,9.0,True,4
TSU,22,AlphaTauri,2.0,0 days 00:02:10.201000,130.201,0 days 00:00:45.585000,0 days 00:00:32.958000,0 days 00:00:51.658000,MEDIUM,2.0,1.0,,,10.0,True,4
NOR,4,McLaren,2.0,0 days 00:02:07.813000,127.813,0 days 00:00:44.951000,0 days 00:00:31.491000,0 days 00:00:51.371000,MEDIUM,2.0,1.0,,,11.0,True,4
MAG,20,Haas F1 Team,2.0,0 days 00:02:07.597000,127.597,0 days 00:00:44.888000,0 days 00:00:31.126000,0 days 00:00:51.583000,MEDIUM,2.0,1.0,,,12.0,True,4
PIA,81,McLaren,2.0,0 days 00:02:07.150000,127.15,0 days 00:00:45.379000,0 days 00:00:30.728000,0 days 00:00:51.043000,MEDIUM,2.0,1.0,,,13.0,True,4
DEV,21,AlphaTauri,2.0,0 days 00:02:07.500000,127.5,0 days 00:00:45.085000,0 days 00:00:30.760000,0 days 00:00:51.655000,HARD,2.0,1.0,,,14.0,True,4
OCO,31,Alpine,2.0,0 days 00:02:06.286000,126.286,0 days 00:00:43.670000,0 days 00:00:30.604000,0 days 00:00:52.012000,HARD,1.0,2.0,0 days 01:04:21.518000,,15.0,False,4
ZHO,24,Alfa Romeo,2.0,0 days 00:01:59.863000,119.863,0 days 00:00:40.087000,0 days 00:00:28.783000,0 days 00:00:50.993000,HARD,1.0,2.0,0 days 01:04:29.111000,,16.0,False,4
BOT,77,Alfa Romeo,2.0,0 days 00:01:54.147000,114.147,0 days 00:00:42.532000,0 days 00:00:23.163000,0 days 00:00:48.452000,HARD,1.0,2.0,0 days 01:04:36.314000,,17.0,False,4
PER,11,Red Bull Racing,2.0,0 days 00:02:11.789000,131.789,0 days 00:00:41.480000,0 days 00:00:27.181000,0 days 00:01:03.128000,MEDIUM,1.0,2.0,0 days 01:04:31.424000,0 days 01:06:25.251000,18.0,False,4
SAR,2,Williams,2.0,0 days 00:02:13.100000,133.1,0 days 00:00:40.196000,0 days 00:00:28.543000,0 days 00:01:04.361000,MEDIUM,1.0,2.0,0 days 01:04:30.611000,0 days 01:06:24.563000,19.0,False,4
RUS,63,Mercedes,3.0,0 days 00:02:12.017000,132.017,0 days 00:00:46.537000,0 days 00:00:29.752000,0 days 00:00:55.728000,MEDIUM,3.0,1.0,,,1.0,True,41
HAM,44,Mercedes,3.0,0 days 00:02:11.362000,131.362,0 days 00:00:47.074000,0 days 00:00:29.262000,0 days 00:00:55.026000,MEDIUM,3.0,1.0,,,2.0,True,41
VER,1,Red Bull Racing,3.0,0 days 00:02:10.657000,130.657,0 days 00:00:46.836000,0 days 00:00:29.178000,0 days 00:00:54.643000,MEDIUM,3.0,1.0,,,3.0,True,41
SAI,55,Ferrari,3.0,0 days 00:02:09.958000,129.958,0 days 00:00:46.167000,0 days 00:00:29.035000,0 days 00:00:54.756000,MEDIUM,3.0,1.0,,,4.0,True,41
ALO,14,Aston Martin,3.0,0 days 00:02:09.502000,129.502,0 days 00:00:46.721000,0 days 00:00:28.947000,0 days 00:00:53.834000,MEDIUM,4.0,1.0,,,5.0,True,41
ALB,23,Williams,3.0,0 days 00:02:09.355000,129.355,0 days 00:00:47.694000,0 days 00:00:28.097000,0 days 00:00:53.564000,MEDIUM,3.0,1.0,,,6.0,True,41
STR,18,Aston Martin,3.0,0 days 00:02:07.757000,127.757,0 days 00:00:47.476000,0 days 00:00:28.293000,0 days 00:00:51.988000,MEDIUM,4.0,1.0,,,7.0,True,41
GAS,10,Alpine,3.0,0 days 00:02:05.832000,125.832,0 days 00:00:45.929000,0 days 00:00:28.716000,0 days 00:00:51.187000,SOFT,3.0,1.0,,,8.0,True,41
HUL,27,Haas F1 Team,3.0,0 days 00:02:05.204000,125.204,0 days 00:00:45.784000,0 days 00:00:29.229000,0 days 00:00:50.191000,MEDIUM,3.0,1.0,,,9.0,True,41
TSU,22,AlphaTauri,3.0,0 days 00:02:04.796000,124.796,0 days 00:00:46.162000,0 days 00:00:29.670000,0 days 00:00:48.964000,MEDIUM,3.0,1.0,,,10.0,True,41
NOR,4,McLaren,3.0,0 days 00:02:04.797000,124.797,0 days 00:00:47.448000,0 days 00:00:29.013000,0 days 00:00:48.336000,MEDIUM,3.0,1.0,,,11.0,True,41
MAG,20,Haas F1 Team,3.0,0 days 00:02:04.025000,124.025,0 days 00:00:48.199000,0 days 00:00:28.516000,0 days 00:00:47.310000,MEDIUM,3.0,1.0,,,12.0,True,41
PIA,81,McLaren,3.0,0 days 00:02:04.169000,124.169,0 days 00:00:48.588000,0 days 00:00:28.234000,0 days 00:00:47.347000,MEDIUM,3.0,1.0,,,13.0,True,41
DEV,21,AlphaTauri,3.0,0 days 00:02:03.952000,123.952,0 days 00:00:48.178000,0 days 00:00:28.173000,0 days 00:00:47.601000,HARD,3.0,1.0,,,14.0,True,41
OCO,31,Alpine,3.0,0 days 00:02:03.289000,123.289,0 days 00:00:48.064000,0 days 00:00:27.896000,0 days 00:00:47.329000,HARD,2.0,2.0,,,15.0,True,41
ZHO,24,Alfa Romeo,3.0,0 days 00:02:03.710000,123.71,0 days 00:00:48.051000,0 days 00:00:27.840000,0 days 00:00:47.819000,HARD,2.0,2.0,,,16.0,True,41
BOT,77,Alfa Romeo,3.0,0 days 00:02:02.845000,122.845,0 days 00:00:47.615000,0 days 00:00:27.790000,0 days 00:00:47.440000,HARD,2.0,2.0,,,17.0,True,41
PER,11,Red Bull Racing,3.0,0 days 00:01:50.649000,110.649,0 days 00:00:36.623000,0 days 00:00:27.351000,0 days 00:00:46.675000,HARD,1.0,3.0,0 days 01:06:43.047000,,18.0,False,41
SAR,2,Williams,3.0,0 days 00:01:50.807000,110.807,0 days 00:00:37.071000,0 days 00:00:27.405000,0 days 00:00:46.331000,HARD,2.0,3.0,0 days 01:06:43.704000,,19.0,False,41
RUS,63,Mercedes,4.0,0 days 00:01:23.134000,83.134,0 days 00:00:28.739000,0 days 00:00:18.727000,0 days 00:00:35.668000,MEDIUM,4.0,1.0,,,1.0,True,1
HAM,44,Mercedes,4.0,0 days 00:01:23.295000,83.295,0 days 00:00:28.776000,0 days 00:00:18.722000,0 days 00:00:35.797000,MEDIUM,4.0,1.0,,,2.0,True,1
VER,1,Red Bull Racing,4.0,0 days 00:01:23.391000,83.391,0 days 00:00:28.900000,0 days 00:00:18.326000,0 days 00:00:36.165000,MEDIUM,4.0,1.0,,,3.0,True,1
SAI,55,Ferrari,4.0,0 days 00:01:23.889000,83.889,0 days 00:00:29.248000,0 days 00:00:18.620000,0 days 00:00:36.021000,MEDIUM,4.0,1.0,,,4.0,True,1
ALO,14,Aston Martin,4.0,0 days 00:01:24.293000,84.293,0 days 00:00:29.391000,0 days 00:00:18.696000,0 days 00:00:36.206000,MEDIUM,5.0,1.0,,,5.0,True,1
ALB,23,Williams,4.0,0 days 00:01:24.327000,84.327,0 days 00:00:29.279000,0 days 00:00:18.408000,0 days 00:00:36.640000,MEDIUM,4.0,1.0,,,6.0,True,1
STR,18,Aston Martin,4.0,0 days 00:01:24.385000,84.385,0 days 00:00:29.461000,0 days 00:00:18.644000,0 days 00:00:36.280000,MEDIUM,5.0,1.0,,,7.0,True,1
GAS,10,Alpine,4.0,0 days 00:01:24.671000,84.671,0 days 00:00:29.683000,0 days 00:00:18.714000,0 days 00:00:36.274000,SOFT,4.0,1.0,,,8.0,True,1
HUL,27,Haas F1 Team,4.0,0 days 00:01:24.833000,84.833,0 days 00:00:29.802000,0 days 00:00:18.455000,0 days 00:00:36.576000,MEDIUM,4.0,1.0,,,9.0,True,1
TSU,22,AlphaTauri,4.0,0 days 00:01:25.299000,85.299,0 days 00:00:29.880000,0 days 00:00:18.731000,0 days 00:00:36.688000,MEDIUM,4.0,1.0,,,10.0,True,1
NOR,4,McLaren,4.0,0 days 00:01:25.444000,85.444,0 days 00:00:29.980000,0 days 00:00:18.704000,0 days 00:00:36.760000,MEDIUM,4.0,1.0,,,11.0,True,1
MAG,20,Haas F1 Team,4.0,0 days 00:01:25.406000,85.406,0 days 00:00:29.986000,0 days 00:00:18.623000,0 days 00:00:36.797000,MEDIUM,4.0,1.0,,,12.0,True,1
PIA,81,McLaren,4.0,0 days 00:01:25.428000,85.428,0 days 00:00:30,0 days 00:00:18.948000,0 days 00:00:36.480000,MEDIUM,4.0,1.0,,,13.0,True,1
DEV,21,AlphaTauri,4.0,0 days 00:01:25.259000,85.259,0 days 00:00:29.751000,0 days 00:00:18.691000,0 days 00:00:36.817000,HARD,4.0,1.0,,,14.0,True,1
OCO,31,Alpine,4.0,0 days 00:01:25.603000,85.603,0 days 00:00:30.011000,0 days 00:00:18.581000,0 days 00:00:37.011000,HARD,3.0,2.0,,,15.0,True,1
ZHO,24,Alfa Romeo,4.0,0 days 00:01:25.204000,85.204,0 days 00:00:29.669000,0 days 00:00:18.847000,0 days 00:00:36.688000,HARD,3.0,2.0,,,16.0,True,1
PER,11,Red Bull Racing,4.0,0 days 00:01:25.108000,85.108,0 days 00:00:30.170000,0 days 00:00:18.498000,0 days 00:00:36.440000,HARD,2.0,3.0,,,17.0,True,1
BOT,77,Alfa Romeo,4.0,0 days 00:01:26.356000,86.356,0 days 00:00:30.183000,0 days 00:00:18.837000,0 days 00:00:37.336000,HARD,3.0,2.0,,,18.0,True,1
SAR,2,Williams,4.0,0 days 00:01:25.804000,85.804,0 days 00:00:30.077000,0 days 00:00:18.641000,0 days 00:00:37.086000,HARD,3.0,3.0,,,19.0,True,1
RUS,63,Mercedes,5.0,0 days 00:01:23.134000,83.134,0 days 00:00:28.855000,0 days 00:00:18.712000,0 days 00:00:35.567000,MEDIUM,5.0,1.0,,,1.0,False,1
HAM,44,Mercedes,5.0,0 days 00:01:23.170000,83.17,0 days 00:00:28.837000,0 days 00:00:18.471000,0 days 00:00:35.862000,MEDIUM,5.0,1.0,,,2.0,True,1
VER,1,Red Bull Racing,5.0,0 days 00:01:23.104000,83.104,0 days 00:00:28.935000,0 days 00:00:18.347000,0 days 00:00:35.822000,MEDIUM,5.0,1.0,,,3.0,True,1
SAI,55,Ferrari,5.0,0 days 00:01:23.217000,83.217,0 days 00:00:28.969000,0 days 00:00:18.453000,0 days 00:00:35.795000,MEDIUM,5.0,1.0,,,4.0,True,1
ALO,14,Aston Martin,5.0,0 days 00:01:23.290000,83.29,0 days 00:00:28.870000,0 days 00:00:18.573000,0 days 00:00:35.847000,MEDIUM,6.0,1.0,,,5.0,True,1
ALB,23,Williams,5.0,0 days 00:01:23.639000,83.639,0 days 00:00:29.185000,0 days 00:00:18.308000,0 days 00:00:36.146000,MEDIUM,5.0,1.0,,,6.0,True,1
STR,18,Aston Martin,5.0,0 days 00:01:23.937000,83.937,0 days 00:00:29.358000,0 days 00:00:18.652000,0 days 00:00:35.927000,MEDIUM,6.0,1.0,,,7.0,True,1
GAS,10,Alpine,5.0,0 days 00:01:24.290000,84.29,0 days 00:00:29.229000,0 days 00:00:18.650000,0 days 00:00:36.411000,SOFT,5.0,1.0,,,8.0,True,1
HUL,27,Haas F1 Team,5.0,0 days 00:01:24.295000,84.295,0 days 00:00:29.423000,0 days 00:00:18.482000,0 days 00:00:36.390000,MEDIUM,5.0,1.0,,,9.0,True,1
TSU,22,AlphaTauri,5.0,0 days 00:01:24.620000,84.62,0 days 00:00:29.502000,0 days 00:00:18.737000,0 days 00:00:36.381000,MEDIUM,5.0,1.0,,,10.0,True,1
NOR,4,McLaren,5.0,0 days 00:01:24.732000,84.732,0 days 00:00:29.490000,0 days 00:00:18.751000,0 days 00:00:36.491000,MEDIUM,5.0,1.0,,,11.0,True,1
MAG,20,Haas F1 Team,5.0,0 days 00:01:25.054000,85.054,0 days 00:00:29.749000,0 days 00:00:18.706000,0 days 00:00:36.599000,MEDIUM,5.0,1.0,,,12.0,True,1
PIA,81,McLaren,5.0,0 days 00:01:24.996000,84.996,0 days 00:00:29.732000,0 days 00:00:18.729000,0 days 00:00:36.535000,MEDIUM,5.0,1.0,,,13.0,True,1
DEV,21,AlphaTauri,5.0,0 days 00:01:25.025000,85.025,0 days 00:00:29.641000,0 days 00:00:18.745000,0 days 00:00:36.639000,HARD,5.0,1.0,,,14.0,True,1
OCO,31,Alpine,5.0,0 days 00:01:24.974000,84.974,0 days 00:00:29.636000,0 days 00:00:18.491000,0 days 00:00:36.847000,HARD,4.0,2.0,,,15.0,True,1
ZHO,24,Alfa Romeo,5.0,0 days 00:01:24.847000,84.847,0 days 00:00:29.531000,0 days 00:00:18.788000,0 days 00:00:36.528000,HARD,4.0,2.0,,,16.0,True,1
PER,11,Red Bull Racing,5.0,0 days 00:01:24.501000,84.501,0 days 00:00:29.362000,0 days 00:00:18.331000,0 days 00:00:36.808000,HARD,3.0,3.0,,,17.0,True,1
BOT,77,Alfa Romeo,5.0,0 days 00:01:24.849000,84.849,0 days 00:00:29.655000,0 days 00:00:18.663000,0 days 00:00:36.531000,HARD,4.0,2.0,,,18.0,True,1
