Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:35.505000,95.505,,0 days 00:00:29.707000,0 days 00:00:29.830000,MEDIUM,1.0,1.0,,,1.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:36.681000,96.681,,0 days 00:00:29.838000,0 days 00:00:29.664000,MEDIUM,1.0,1.0,,,2.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:37.222000,97.222,,0 days 00:00:29.831000,0 days 00:00:29.801000,MEDIUM,1.0,1.0,,,3.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:38.507000,98.507,,0 days 00:00:30.035000,0 days 00:00:30.287000,MEDIUM,2.0,1.0,,,4.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:38.705000,98.705,,0 days 00:00:30.007000,0 days 00:00:30.160000,MEDIUM,1.0,1.0,,,5.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:39.926000,99.926,,0 days 00:00:30.023000,0 days 00:00:30.261000,MEDIUM,1.0,1.0,,,6.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:40.459000,100.459,,0 days 00:00:29.989000,0 days 00:00:30.438000,MEDIUM,1.0,1.0,,,7.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:40.900000,100.9,,0 days 00:00:30.084000,0 days 00:00:30.266000,MEDIUM,1.0,1.0,,,8.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:42.429000,102.429,,0 days 00:00:30.865000,0 days 00:00:30.889000,MEDIUM,2.0,1.0,,,9.0,False,1
TSU,22,RB,1.0,0 days 00:01:42.531000,102.531,,0 days 00:00:30.431000,0 days 00:00:30.889000,MEDIUM,1.0,1.0,,,10.0,False,1
BEA,38,Ferrari,1.0,0 days 00:01:42.621000,102.621,,0 days 00:00:30.675000,0 days 00:00:30.433000,SOFT,1.0,1.0,,,11.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:43.159000,103.159,,0 days 00:00:30.722000,0 days 00:00:30.711000,MEDIUM,1.0,1.0,,,12.0,False,1
ALB,23,Williams,1.0,0 days 00:01:43.626000,103.626,,0 days 00:00:30.767000,0 days 00:00:30.874000,MEDIUM,1.0,1.0,,,13.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:43.748000,103.748,,0 days 00:00:30.902000,0 days 00:00:30.556000,MEDIUM,1.0,1.0,,,14.0,False,1
